"Pathway","KO","protein_id","gene","product","Description"
"map00220","K01956","WP_050037568.1","ACNO8S_RS02480","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","Arginine biosynthesis"
"map00220","K01955","WP_420182419.1","ACNO8S_RS02465","carbamoyl-phosphate synthase large subunit","Arginine biosynthesis"
"map00220","K00611","WP_014041683.1","ACNO8S_RS15350","ornithine carbamoyltransferase","Arginine biosynthesis"
"map00230","K01429","WP_064289084.1","ACNO8S_RS17275","urease subunit beta","Purine metabolism"
"map00230","K03787","WP_014040019.1","ACNO8S_RS05195","5'/3'-nucleotidase SurE","Purine metabolism"
"map00230","K15778","WP_420182180.1","ACNO8S_RS14695","phosphoglucosamine mutase","Purine metabolism"
"map00230","K01951","WP_004957654.1","ACNO8S_RS10800","GMP synthase subunit A","Purine metabolism"
"map00230","K00088","WP_420182999.1","ACNO8S_RS17485","guanosine monophosphate reductase","Purine metabolism"
"map00230","K19710","WP_064288254.1","ACNO8S_RS02790","HIT family protein","Purine metabolism"
"map00230","K01923","WP_014039495.1","ACNO8S_RS02060","phosphoribosylaminoimidazolesuccinocarboxamide synthase","Purine metabolism"
"map00230","K01515","WP_064288711.1","ACNO8S_RS12855","NUDIX hydrolase","Purine metabolism"
"map00230","K00948","WP_050037253.1","ACNO8S_RS15200","ribose-phosphate diphosphokinase","Purine metabolism"
"map00230","K01588","WP_014040784.1","ACNO8S_RS09745","AIR carboxylase family protein","Purine metabolism"
"map00230","K01945","WP_050038162.1","ACNO8S_RS08090","phosphoribosylamine--glycine ligase","Purine metabolism"
"map00230","K18532","WP_050037810.1","ACNO8S_RS05115","adenylate kinase family protein","Purine metabolism"
"map00230","K01951","WP_008310611.1","ACNO8S_RS03015","glutamine-hydrolyzing GMP synthase","Purine metabolism"
"map00230","K01428","WP_420182984.1","ACNO8S_RS17280","urease subunit alpha","Purine metabolism"
"map00230","K00939","WP_050037558.1","ACNO8S_RS02400","adenylate kinase","Purine metabolism"
"map00230","K00088","WP_050037996.1","ACNO8S_RS06545","IMP dehydrogenase","Purine metabolism"
"map00230","K01519","WP_420182164.1","ACNO8S_RS14555","non-canonical purine NTP pyrophosphatase","Purine metabolism"
"map00230","K01515","WP_064287544.1","ACNO8S_RS01980","NUDIX hydrolase","Purine metabolism"
"map00230","K05873","WP_008308731.1","ACNO8S_RS08645","class IV adenylate cyclase","Purine metabolism"
"map00230","K01933","WP_420182616.1","ACNO8S_RS05530","phosphoribosylformylglycinamidine cyclo-ligase","Purine metabolism"
"map00230","K01939","WP_420181804.1","ACNO8S_RS08885","adenylosuccinate synthase","Purine metabolism"
"map00230","K23265","WP_420182400.1","ACNO8S_RS02040","phosphoribosylformylglycinamidine synthase I","Purine metabolism"
"map00230","K00759","WP_014041107.1","ACNO8S_RS11730","hypoxanthine/guanine phosphoribosyltransferase","Purine metabolism"
"map00230","K01951","WP_420182301.1","ACNO8S_RS00255","type 1 glutamine amidotransferase","Purine metabolism"
"map00230","K00525","WP_420181877.1","ACNO8S_RS10455","adenosylcobalamin-dependent ribonucleoside-diphosphate reductase","Purine metabolism"
"map00230","K01430","WP_014031070.1","ACNO8S_RS17285","urease subunit gamma","Purine metabolism"
"map00230","K23269","WP_420181821.1","ACNO8S_RS09340","phosphoribosylformylglycinamidine synthase subunit PurL","Purine metabolism"
"map00230","K00602","WP_420182530.1","ACNO8S_RS04240","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","Purine metabolism"
"map00230","K00764","WP_050007107.1","ACNO8S_RS06770","amidophosphoribosyltransferase","Purine metabolism"
"map00230","K01756","WP_151103089.1","ACNO8S_RS04255","adenylosuccinate lyase","Purine metabolism"
"map00230","K01945","WP_420182571.1","ACNO8S_RS04795","phosphoribosylamine--glycine ligase","Purine metabolism"
"map00230","K11176","WP_420182230.1","ACNO8S_RS15300","IMP cyclohydrolase","Purine metabolism"
"map00230","K00940","WP_008310318.1","ACNO8S_RS03860","nucleoside-diphosphate kinase","Purine metabolism"
"map00230","K00759","WP_004518711.1","ACNO8S_RS03245","hypoxanthine/guanine phosphoribosyltransferase","Purine metabolism"
"map00240","K00757","WP_004518634.1","ACNO8S_RS02840","nucleoside phosphorylase","Pyrimidine metabolism"
"map00240","K01937","WP_044951697.1","ACNO8S_RS03010","CTP synthase","Pyrimidine metabolism"
"map00240","K01520","WP_014041312.1","ACNO8S_RS12885","deoxyuridine 5'-triphosphate nucleotidohydrolase","Pyrimidine metabolism"
"map00240","K01591","WP_050007160.1","ACNO8S_RS10035","orotidine-5'-phosphate decarboxylase","Pyrimidine metabolism"
"map00240","K03787","WP_014040019.1","ACNO8S_RS05195","5'/3'-nucleotidase SurE","Pyrimidine metabolism"
"map00240","K00940","WP_008310318.1","ACNO8S_RS03860","nucleoside-diphosphate kinase","Pyrimidine metabolism"
"map00240","K00945","WP_129756038.1","ACNO8S_RS02390","(d)CMP kinase","Pyrimidine metabolism"
"map00240","K03465","WP_014040533.1","ACNO8S_RS08145","FAD-dependent thymidylate synthase","Pyrimidine metabolism"
"map00240","K00254","WP_420182320.1","ACNO8S_RS00465","quinone-dependent dihydroorotate dehydrogenase","Pyrimidine metabolism"
"map00240","K01955","WP_420182419.1","ACNO8S_RS02465","carbamoyl-phosphate synthase large subunit","Pyrimidine metabolism"
"map00240","K01956","WP_050037568.1","ACNO8S_RS02480","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","Pyrimidine metabolism"
"map00240","K00757","WP_420182612.1","ACNO8S_RS05490","nucleoside phosphorylase","Pyrimidine metabolism"
"map00240","K00762","WP_420182179.1","ACNO8S_RS14690","orotate phosphoribosyltransferase","Pyrimidine metabolism"
"map00240","K01465","WP_050037111.1","ACNO8S_RS13205","dihydroorotase","Pyrimidine metabolism"
"map00240","K00610","WP_008308747.1","ACNO8S_RS08605","aspartate carbamoyltransferase regulatory subunit","Pyrimidine metabolism"
"map00240","K01494","WP_008312536.1","ACNO8S_RS11165","dCTP deaminase","Pyrimidine metabolism"
"map00240","K01464","WP_420182908.1","ACNO8S_RS17960","dihydroorotase","Pyrimidine metabolism"
"map00240","K00761","WP_014041610.1","ACNO8S_RS14955","uracil phosphoribosyltransferase","Pyrimidine metabolism"
"map00240","K01489","WP_004593122.1","ACNO8S_RS05495","cytidine deaminase","Pyrimidine metabolism"
"map00240","K00525","WP_420181877.1","ACNO8S_RS10455","adenosylcobalamin-dependent ribonucleoside-diphosphate reductase","Pyrimidine metabolism"
"map00240","K00943","WP_050037539.1","ACNO8S_RS02100","dTMP kinase","Pyrimidine metabolism"
"map00240","K09903","WP_014039421.1","ACNO8S_RS01510","UMP kinase","Pyrimidine metabolism"
"map00240","K00609","WP_008308746.1","ACNO8S_RS08610","aspartate carbamoyltransferase","Pyrimidine metabolism"
"map00240","K06016","WP_151104081.1","ACNO8S_RS17915","Zn-dependent hydrolase","Pyrimidine metabolism"
"map00250","K00261","WP_050038380.1","ACNO8S_RS17525","Glu/Leu/Phe/Val family dehydrogenase","Alanine, aspartate and glutamate metabolism"
"map00250","K00278","WP_014039596.1","ACNO8S_RS02720","L-aspartate oxidase","Alanine, aspartate and glutamate metabolism"
"map00250","K00812","WP_008308436.1","ACNO8S_RS19540","pyridoxal phosphate-dependent aminotransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00812","WP_146417132.1","ACNO8S_RS09700","pyridoxal phosphate-dependent aminotransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00823","WP_014040115.1","ACNO8S_RS05765","aspartate aminotransferase family protein","Alanine, aspartate and glutamate metabolism"
"map00250","K01955","WP_420182419.1","ACNO8S_RS02465","carbamoyl-phosphate synthase large subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K01915","WP_014039093.1","ACNO8S_RS15805","type I glutamate--ammonia ligase","Alanine, aspartate and glutamate metabolism"
"map00250","K00261","WP_420182689.1","ACNO8S_RS06680","Glu/Leu/Phe/Val family dehydrogenase","Alanine, aspartate and glutamate metabolism"
"map00250","K13051","WP_420182446.1","ACNO8S_RS02775","isoaspartyl peptidase/L-asparaginase","Alanine, aspartate and glutamate metabolism"
"map00250","K00812","WP_014040207.1","ACNO8S_RS06270","pyridoxal phosphate-dependent aminotransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00609","WP_008308746.1","ACNO8S_RS08610","aspartate carbamoyltransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00135","WP_014030867.1","ACNO8S_RS19495","NAD-dependent succinate-semialdehyde dehydrogenase","Alanine, aspartate and glutamate metabolism"
"map00250","K00820","WP_420183023.1","ACNO8S_RS19465","SIS domain-containing protein","Alanine, aspartate and glutamate metabolism"
"map00250","K01953","WP_191449581.1","ACNO8S_RS17735","asparagine synthase (glutamine-hydrolyzing)","Alanine, aspartate and glutamate metabolism"
"map00250","K01956","WP_050037568.1","ACNO8S_RS02480","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K01953","WP_129755303.1","ACNO8S_RS09260","asparagine synthase C-terminal domain-containing protein","Alanine, aspartate and glutamate metabolism"
"map00250","K00830","WP_420181997.1","ACNO8S_RS12170","pyridoxal-phosphate-dependent aminotransferase family protein","Alanine, aspartate and glutamate metabolism"
"map00250","K00812","WP_014039664.1","ACNO8S_RS03120","pyridoxal phosphate-dependent aminotransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00764","WP_050007107.1","ACNO8S_RS06770","amidophosphoribosyltransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K01755","WP_050037274.1","ACNO8S_RS15385","argininosuccinate lyase","Alanine, aspartate and glutamate metabolism"
"map00250","K01940","WP_420182238.1","ACNO8S_RS15390","argininosuccinate synthase","Alanine, aspartate and glutamate metabolism"
"map00250","K23265","WP_420182400.1","ACNO8S_RS02040","phosphoribosylformylglycinamidine synthase I","Alanine, aspartate and glutamate metabolism"
"map00250","K00261","WP_420183001.1","ACNO8S_RS17510","glutamate dehydrogenase GdhB","Alanine, aspartate and glutamate metabolism"
"map00250","K01939","WP_420181804.1","ACNO8S_RS08885","adenylosuccinate synthase","Alanine, aspartate and glutamate metabolism"
"map00250","K00820","WP_014039465.1","ACNO8S_RS01750","glutamine--fructose-6-phosphate transaminase (isomerizing)","Alanine, aspartate and glutamate metabolism"
"map00250","K00610","WP_008308747.1","ACNO8S_RS08605","aspartate carbamoyltransferase regulatory subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K00261","WP_008309650.1","ACNO8S_RS05755","glutamate dehydrogenase GdhB","Alanine, aspartate and glutamate metabolism"
"map00250","K01756","WP_151103089.1","ACNO8S_RS04255","adenylosuccinate lyase","Alanine, aspartate and glutamate metabolism"
"map00250","K00265","WP_420182521.1","ACNO8S_RS04145","glutamate synthase large subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K01915","WP_336331118.1","ACNO8S_RS19670","gamma-glutamylputrescine synthetase","Alanine, aspartate and glutamate metabolism"
"map00260","K00382","WP_420183029.1","ACNO8S_RS19580","dihydrolipoyl dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K01754","WP_014041555.1","ACNO8S_RS14630","threonine ammonia-lyase","Glycine, serine and threonine metabolism"
"map00260","K01079","WP_146417896.1","ACNO8S_RS18335","HAD family hydrolase","Glycine, serine and threonine metabolism"
"map00260","K00058","WP_420182240.1","ACNO8S_RS15430","phosphoglycerate dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K00133","WP_420182583.1","ACNO8S_RS05035","aspartate-semialdehyde dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K00928","WP_014041676.1","ACNO8S_RS15315","aspartate kinase","Glycine, serine and threonine metabolism"
"map00260","K00382","WP_420182311.1","ACNO8S_RS00385","dihydrolipoyl dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K01079","WP_014039045.1","ACNO8S_RS15520","phosphoserine phosphatase SerB","Glycine, serine and threonine metabolism"
"map00260","K01758","WP_050037154.1","ACNO8S_RS14165","trans-sulfuration enzyme family protein","Glycine, serine and threonine metabolism"
"map00260","K00836","WP_050036587.1","ACNO8S_RS19665","diaminobutyrate--2-oxoglutarate transaminase family protein","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_420182463.1","ACNO8S_RS03160","threonine synthase","Glycine, serine and threonine metabolism"
"map00260","K00872","WP_129756039.1","ACNO8S_RS02410","homoserine kinase","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_420182174.1","ACNO8S_RS14660","pyridoxal-phosphate dependent enzyme","Glycine, serine and threonine metabolism"
"map00260","K01754","WP_420182941.1","ACNO8S_RS16715","threonine ammonia-lyase","Glycine, serine and threonine metabolism"
"map00260","K00058","WP_420182011.1","ACNO8S_RS12410","C-terminal binding protein","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_151104088.1","ACNO8S_RS17955","threonine synthase","Glycine, serine and threonine metabolism"
"map00260","K00600","WP_129755194.1","ACNO8S_RS07680","serine hydroxymethyltransferase","Glycine, serine and threonine metabolism"
"map00260","K00003","WP_151103877.1","ACNO8S_RS14140","homoserine dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K00058","WP_420181907.1","ACNO8S_RS11110","C-terminal binding protein","Glycine, serine and threonine metabolism"
"map00260","K01696","WP_420181947.1","ACNO8S_RS11645","tryptophan synthase subunit beta","Glycine, serine and threonine metabolism"
"map00260","K01695","WP_014041088.1","ACNO8S_RS11640","tryptophan synthase subunit alpha","Glycine, serine and threonine metabolism"
"map00260","K25316","WP_420181952.1","ACNO8S_RS11710","aspartate/glutamate racemase family protein","Glycine, serine and threonine metabolism"
"map00260","K00309","WP_420182940.1","ACNO8S_RS16710","GcvT family protein","Glycine, serine and threonine metabolism"
"map00260","K02437","WP_014040818.1","ACNO8S_RS09965","glycine cleavage system protein GcvH","Glycine, serine and threonine metabolism"
"map00260","K00282","WP_050036783.1","ACNO8S_RS09960","aminomethyl-transferring glycine dehydrogenase subunit GcvPA","Glycine, serine and threonine metabolism"
"map00260","K00830","WP_420181997.1","ACNO8S_RS12170","pyridoxal-phosphate-dependent aminotransferase family protein","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_420182234.1","ACNO8S_RS15335","threonine synthase","Glycine, serine and threonine metabolism"
"map00260","K15633","WP_420182443.1","ACNO8S_RS02695","2-2C3-bisphosphoglycerate-independent phosphoglycerate mutase","Glycine, serine and threonine metabolism"
"map00260","K00605","WP_151145710.1","ACNO8S_RS09970","glycine cleavage system aminomethyltransferase GcvT","Glycine, serine and threonine metabolism"
"map00260","K01754","WP_050038210.1","ACNO8S_RS08640","threonine ammonia-lyase","Glycine, serine and threonine metabolism"
"map00260","K00309","WP_151147355.1","ACNO8S_RS16705","GcvT family protein","Glycine, serine and threonine metabolism"
"map00260","K11529","WP_420182953.1","ACNO8S_RS16905","glycerate kinase type-2 family protein","Glycine, serine and threonine metabolism"
"map00260","K00283","WP_420181859.1","ACNO8S_RS09955","aminomethyl-transferring glycine dehydrogenase subunit GcvPB","Glycine, serine and threonine metabolism"
"map00261","K00928","WP_014041676.1","ACNO8S_RS15315","aspartate kinase","Monobactam biosynthesis"
"map00261","K01714","WP_420182739.1","ACNO8S_RS07505","dihydrodipicolinate synthase family protein","Monobactam biosynthesis"
"map00261","K01714","WP_420182537.1","ACNO8S_RS04310","4-hydroxy-tetrahydrodipicolinate synthase","Monobactam biosynthesis"
"map00261","K00215","WP_420182536.1","ACNO8S_RS04305","4-hydroxy-tetrahydrodipicolinate reductase","Monobactam biosynthesis"
"map00261","K00133","WP_420182583.1","ACNO8S_RS05035","aspartate-semialdehyde dehydrogenase","Monobactam biosynthesis"
"map00270","K00812","WP_008308436.1","ACNO8S_RS19540","pyridoxal phosphate-dependent aminotransferase","Cysteine and methionine metabolism"
"map00270","K00812","WP_014039664.1","ACNO8S_RS03120","pyridoxal phosphate-dependent aminotransferase","Cysteine and methionine metabolism"
"map00270","K00640","WP_420182773.1","ACNO8S_RS07985","serine O-acetyltransferase","Cysteine and methionine metabolism"
"map00270","K00558","WP_420182097.1","ACNO8S_RS13620","DNA cytosine methyltransferase","Cysteine and methionine metabolism"
"map00270","K00549","WP_420182553.1","ACNO8S_RS04550","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","Cysteine and methionine metabolism"
"map00270","K12960","WP_420182280.1","ACNO8S_RS16065","amidohydrolase","Cysteine and methionine metabolism"
"map00270","K00558","WP_420182096.1","ACNO8S_RS13615","DNA cytosine methyltransferase","Cysteine and methionine metabolism"
"map00270","K01758","WP_050037154.1","ACNO8S_RS14165","trans-sulfuration enzyme family protein","Cysteine and methionine metabolism"
"map00270","K00812","WP_014040207.1","ACNO8S_RS06270","pyridoxal phosphate-dependent aminotransferase","Cysteine and methionine metabolism"
"map00270","K01738","WP_151103497.1","ACNO8S_RS08665","PLP-dependent cysteine synthase family protein","Cysteine and methionine metabolism"
"map00270","K01251","WP_146417728.1","ACNO8S_RS16075","adenosylhomocysteinase","Cysteine and methionine metabolism"
"map00270","K00058","WP_420182240.1","ACNO8S_RS15430","phosphoglycerate dehydrogenase","Cysteine and methionine metabolism"
"map00270","K01740","WP_064287320.1","ACNO8S_RS00905","O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein","Cysteine and methionine metabolism"
