"Pathway","KO","protein_id","gene","product","Description"
"map00250","K00135","WP_372479629.1","ACAH01_RS14155","succinic semialdehyde dehydrogenase","Alanine, aspartate and glutamate metabolism"
"map00250","K00609","WP_170094281.1","ACAH01_RS09250","aspartate carbamoyltransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00764","WP_170094096.1","ACAH01_RS10305","amidophosphoribosyltransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K01953","WP_372479186.1","ACAH01_RS10855","asparagine synthase C-terminal domain-containing protein","Alanine, aspartate and glutamate metabolism"
"map00250","K00261","WP_153554133.1","ACAH01_RS04975","Glu/Leu/Phe/Val dehydrogenase","Alanine, aspartate and glutamate metabolism"
"map00250","K01953","WP_372479542.1","ACAH01_RS13470","asparagine synthase (glutamine-hydrolyzing)","Alanine, aspartate and glutamate metabolism"
"map00250","K00278","WP_372479522.1","ACAH01_RS13375","L-aspartate oxidase","Alanine, aspartate and glutamate metabolism"
"map00250","K01915","WP_372480900.1","ACAH01_RS16025","gamma-glutamylputrescine synthetase","Alanine, aspartate and glutamate metabolism"
"map00250","K00812","WP_372479229.1","ACAH01_RS11225","pyridoxal phosphate-dependent aminotransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00265","WP_372480445.1","ACAH01_RS04970","glutamate synthase large subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K00820","WP_372479146.1","ACAH01_RS10575","glutamine--fructose-6-phosphate transaminase (isomerizing)","Alanine, aspartate and glutamate metabolism"
"map00250","K01939","WP_372480013.1","ACAH01_RS01465","adenylosuccinate synthase","Alanine, aspartate and glutamate metabolism"
"map00250","K00610","WP_153553300.1","ACAH01_RS09245","aspartate carbamoyltransferase regulatory subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K01940","WP_170093096.1","ACAH01_RS00595","argininosuccinate synthase","Alanine, aspartate and glutamate metabolism"
"map00250","K00812","WP_372480615.1","ACAH01_RS06460","pyridoxal phosphate-dependent aminotransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00823","WP_372479039.1","ACAH01_RS09755","aminotransferase class III-fold pyridoxal phosphate-dependent enzyme","Alanine, aspartate and glutamate metabolism"
"map00250","K01956","WP_372479483.1","ACAH01_RS13075","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K23265","WP_208628411.1","ACAH01_RS13635","phosphoribosylformylglycinamidine synthase I","Alanine, aspartate and glutamate metabolism"
"map00250","K00820","WP_153552578.1","ACAH01_RS12715","glutamine--fructose-6-phosphate transaminase (isomerizing)","Alanine, aspartate and glutamate metabolism"
"map00250","K01755","WP_372479897.1","ACAH01_RS00600","argininosuccinate lyase","Alanine, aspartate and glutamate metabolism"
"map00250","K00812","WP_372480541.1","ACAH01_RS05835","pyridoxal phosphate-dependent aminotransferase","Alanine, aspartate and glutamate metabolism"
"map00250","K00261","WP_170092883.1","ACAH01_RS15890","glutamate dehydrogenase GdhB","Alanine, aspartate and glutamate metabolism"
"map00250","K01955","WP_372479434.1","ACAH01_RS12705","carbamoyl-phosphate synthase large subunit","Alanine, aspartate and glutamate metabolism"
"map00250","K01939","WP_372479062.1","ACAH01_RS09915","adenylosuccinate synthase","Alanine, aspartate and glutamate metabolism"
"map00250","K00261","WP_372480460.1","ACAH01_RS05090","Glu/Leu/Phe/Val dehydrogenase","Alanine, aspartate and glutamate metabolism"
"map00250","K13051","WP_170093608.1","ACAH01_RS13315","isoaspartyl peptidase/L-asparaginase","Alanine, aspartate and glutamate metabolism"
"map00260","K13745","WP_372480897.1","ACAH01_RS16005","aspartate aminotransferase family protein","Glycine, serine and threonine metabolism"
"map00260","K00928","WP_170093109.1","ACAH01_RS00500","aspartate kinase","Glycine, serine and threonine metabolism"
"map00260","K15633","WP_372479526.1","ACAH01_RS13395","2-2C3-bisphosphoglycerate-independent phosphoglycerate mutase","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_372480579.1","ACAH01_RS06165","pyridoxal-phosphate dependent enzyme","Glycine, serine and threonine metabolism"
"map00260","K01079","WP_372479927.1","ACAH01_RS00795","phosphoserine phosphatase SerB","Glycine, serine and threonine metabolism"
"map00260","K00600","WP_372479032.1","ACAH01_RS09695","serine hydroxymethyltransferase","Glycine, serine and threonine metabolism"
"map00260","K00605","WP_372480231.1","ACAH01_RS03370","aminomethyltransferase family protein","Glycine, serine and threonine metabolism"
"map00260","K00382","WP_170093163.1","ACAH01_RS00095","dihydrolipoyl dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K00605","WP_170093921.1","ACAH01_RS11315","glycine cleavage system aminomethyltransferase GcvT","Glycine, serine and threonine metabolism"
"map00260","K00282","WP_372479239.1","ACAH01_RS11300","aminomethyl-transferring glycine dehydrogenase subunit GcvPA","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_372480002.1","ACAH01_RS01365","pyridoxal-phosphate dependent enzyme","Glycine, serine and threonine metabolism"
"map00260","K01696","WP_372480496.1","ACAH01_RS05455","tryptophan synthase subunit beta","Glycine, serine and threonine metabolism"
"map00260","K00003","WP_170092724.1","ACAH01_RS02465","homoserine dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K00058","WP_372480261.1","ACAH01_RS03665","C-terminal binding protein","Glycine, serine and threonine metabolism"
"map00260","K00283","WP_372479238.1","ACAH01_RS11295","aminomethyl-transferring glycine dehydrogenase subunit GcvPB","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_372479906.1","ACAH01_RS00660","threonine synthase","Glycine, serine and threonine metabolism"
"map00260","K01620","WP_372479137.1","ACAH01_RS10515","low specificity L-threonine aldolase","Glycine, serine and threonine metabolism"
"map00260","K00872","WP_170093708.1","ACAH01_RS12645","homoserine kinase","Glycine, serine and threonine metabolism"
"map00260","K01754","WP_372480839.1","ACAH01_RS16450","threonine/serine dehydratase","Glycine, serine and threonine metabolism"
"map00260","K00058","WP_170093084.1","ACAH01_RS00670","phosphoglycerate dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K01754","WP_170092962.1","ACAH01_RS01405","threonine ammonia-lyase","Glycine, serine and threonine metabolism"
"map00260","K01696","WP_170092798.1","ACAH01_RS01865","tryptophan synthase subunit beta","Glycine, serine and threonine metabolism"
"map00260","K11529","WP_372480858.1","ACAH01_RS16585","glycerate kinase","Glycine, serine and threonine metabolism"
"map00260","K00382","WP_372479408.1","ACAH01_RS12515","NAD(P)/FAD-dependent oxidoreductase","Glycine, serine and threonine metabolism"
"map00260","K02437","WP_372479241.1","ACAH01_RS11310","glycine cleavage system protein GcvH","Glycine, serine and threonine metabolism"
"map00260","K00836","WP_372480896.1","ACAH01_RS16000","diaminobutyrate--2-oxoglutarate transaminase","Glycine, serine and threonine metabolism"
"map00260","K00133","WP_372480760.1","ACAH01_RS07780","aspartate-semialdehyde dehydrogenase","Glycine, serine and threonine metabolism"
"map00260","K01695","WP_170095034.1","ACAH01_RS05460","tryptophan synthase subunit alpha","Glycine, serine and threonine metabolism"
"map00260","K01733","WP_372478901.1","ACAH01_RS08565","threonine synthase","Glycine, serine and threonine metabolism"
"map00260","K00600","WP_372480571.1","ACAH01_RS06115","serine hydroxymethyltransferase","Glycine, serine and threonine metabolism"
"map00261","K00215","WP_170095151.1","ACAH01_RS04750","4-hydroxy-tetrahydrodipicolinate reductase","Monobactam biosynthesis"
"map00261","K01714","WP_208626831.1","ACAH01_RS04745","4-hydroxy-tetrahydrodipicolinate synthase","Monobactam biosynthesis"
"map00261","K01714","WP_170094111.1","ACAH01_RS10190","dihydrodipicolinate synthase family protein","Monobactam biosynthesis"
"map00261","K00928","WP_170093109.1","ACAH01_RS00500","aspartate kinase","Monobactam biosynthesis"
"map00261","K00133","WP_372480760.1","ACAH01_RS07780","aspartate-semialdehyde dehydrogenase","Monobactam biosynthesis"
"map00270","K12960","WP_372479736.1","ACAH01_RS15060","amidohydrolase family protein","Cysteine and methionine metabolism"
"map00270","K00058","WP_372480261.1","ACAH01_RS03665","C-terminal binding protein","Cysteine and methionine metabolism"
"map00270","K00928","WP_170093109.1","ACAH01_RS00500","aspartate kinase","Cysteine and methionine metabolism"
"map00270","K00640","WP_372479126.1","ACAH01_RS10415","serine O-acetyltransferase EpsC","Cysteine and methionine metabolism"
"map00270","K08963","WP_372480654.1","ACAH01_RS06770","ribose 1-2C5-bisphosphate isomerase","Cysteine and methionine metabolism"
"map00270","K01738","WP_372478972.1","ACAH01_RS09205","PLP-dependent cysteine synthase family protein","Cysteine and methionine metabolism"
"map00270","K01011","WP_372479741.1","ACAH01_RS15090","sulfurtransferase","Cysteine and methionine metabolism"
"map00270","K00826","WP_372480550.1","ACAH01_RS05930","aminotransferase class IV","Cysteine and methionine metabolism"
"map00270","K00003","WP_170092724.1","ACAH01_RS02465","homoserine dehydrogenase","Cysteine and methionine metabolism"
"map00270","K00812","WP_372480541.1","ACAH01_RS05835","pyridoxal phosphate-dependent aminotransferase","Cysteine and methionine metabolism"
"map00270","K00812","WP_372480615.1","ACAH01_RS06460","pyridoxal phosphate-dependent aminotransferase","Cysteine and methionine metabolism"
"map00270","K00797","WP_170094433.1","ACAH01_RS08370","spermidine synthase","Cysteine and methionine metabolism"
"map00270","K00826","WP_206039123.1","ACAH01_RS15275","branched-chain amino acid transaminase","Cysteine and methionine metabolism"
"map00270","K01738","WP_153552473.1","ACAH01_RS14115","cysteine synthase A","Cysteine and methionine metabolism"
"map00270","K01740","WP_170093292.1","ACAH01_RS15380","O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein","Cysteine and methionine metabolism"
"map00270","K01011","WP_372479742.1","ACAH01_RS15095","sulfurtransferase","Cysteine and methionine metabolism"
"map00270","K01740","WP_372479925.1","ACAH01_RS00785","O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein","Cysteine and methionine metabolism"
"map00270","K12960","WP_372479124.1","ACAH01_RS10390","5'-deoxyadenosine deaminase","Cysteine and methionine metabolism"
"map00270","K12960","WP_372479882.1","ACAH01_RS00480","amidohydrolase","Cysteine and methionine metabolism"
"map00270","K00058","WP_170093084.1","ACAH01_RS00670","phosphoglycerate dehydrogenase","Cysteine and methionine metabolism"
"map00270","K00549","WP_372480709.1","ACAH01_RS07230","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","Cysteine and methionine metabolism"
"map00270","K00812","WP_372479229.1","ACAH01_RS11225","pyridoxal phosphate-dependent aminotransferase","Cysteine and methionine metabolism"
"map00270","K00872","WP_170093708.1","ACAH01_RS12645","homoserine kinase","Cysteine and methionine metabolism"
"map00270","K00133","WP_372480760.1","ACAH01_RS07780","aspartate-semialdehyde dehydrogenase","Cysteine and methionine metabolism"
"map00270","K00641","WP_372479770.1","ACAH01_RS15375","homoserine O-acetyltransferase","Cysteine and methionine metabolism"
"map00270","K01251","WP_372479884.1","ACAH01_RS00490","adenosylhomocysteinase","Cysteine and methionine metabolism"
"map00270","K00789","WP_372478976.1","ACAH01_RS09225","methionine adenosyltransferase","Cysteine and methionine metabolism"
"map00270","K00549","WP_153553731.1","ACAH01_RS07235","methionine synthase","Cysteine and methionine metabolism"
"map00280","K01848","WP_372479066.1","ACAH01_RS09960","methylmalonyl-CoA mutase","Valine, leucine and isoleucine degradation"
"map00280","K00826","WP_206039123.1","ACAH01_RS15275","branched-chain amino acid transaminase","Valine, leucine and isoleucine degradation"
"map00280","K00167","WP_372480028.1","ACAH01_RS01545","alpha-ketoacid dehydrogenase subunit beta","Valine, leucine and isoleucine degradation"
"map00280","K01848","WP_372480575.1","ACAH01_RS06135","methylmalonyl-CoA mutase","Valine, leucine and isoleucine degradation"
"map00280","K01849","WP_153553851.1","ACAH01_RS06540","cobalamin B12-binding domain-containing protein","Valine, leucine and isoleucine degradation"
"map00280","K00248","WP_372479070.1","ACAH01_RS09995","acyl-CoA dehydrogenase family protein","Valine, leucine and isoleucine degradation"
"map00280","K01641","WP_153552857.1","ACAH01_RS12305","hydroxymethylglutaryl-CoA synthase","Valine, leucine and isoleucine degradation"
"map00280","K00140","WP_372480194.1","ACAH01_RS03055","CoA-acylating methylmalonate-semialdehyde dehydrogenase","Valine, leucine and isoleucine degradation"
"map00280","K00248","WP_372480563.1","ACAH01_RS06035","acyl-CoA dehydrogenase","Valine, leucine and isoleucine degradation"
"map00280","K00382","WP_170093163.1","ACAH01_RS00095","dihydrolipoyl dehydrogenase","Valine, leucine and isoleucine degradation"
"map00280","K00248","WP_372479122.1","ACAH01_RS10370","acyl-CoA dehydrogenase family protein","Valine, leucine and isoleucine degradation"
"map00280","K00382","WP_372479408.1","ACAH01_RS12515","NAD(P)/FAD-dependent oxidoreductase","Valine, leucine and isoleucine degradation"
"map00280","K00626","WP_372478991.1","ACAH01_RS09330","thiolase family protein","Valine, leucine and isoleucine degradation"
"map00280","K00632","WP_170093132.1","ACAH01_RS00350","thiolase family protein","Valine, leucine and isoleucine degradation"
"map00280","K05606","WP_170094920.1","ACAH01_RS06145","methylmalonyl-CoA epimerase","Valine, leucine and isoleucine degradation"
"map00280","K00248","WP_372480463.1","ACAH01_RS05125","acyl-CoA dehydrogenase family protein","Valine, leucine and isoleucine degradation"
"map00280","K00626","WP_372480622.1","ACAH01_RS06515","beta-ketoacyl synthase N-terminal-like domain-containing protein","Valine, leucine and isoleucine degradation"
"map00280","K00826","WP_372480550.1","ACAH01_RS05930","aminotransferase class IV","Valine, leucine and isoleucine degradation"
"map00280","K11263","WP_372480752.1","ACAH01_RS07715","acetyl-CoA carboxylase biotin carboxylase subunit","Valine, leucine and isoleucine degradation"
"map00290","K00826","WP_206039123.1","ACAH01_RS15275","branched-chain amino acid transaminase","Valine, leucine and isoleucine biosynthesis"
"map00290","K01703","WP_372480715.1","ACAH01_RS07290","3-isopropylmalate dehydratase large subunit","Valine, leucine and isoleucine biosynthesis"
"map00290","K00053","WP_153553719.1","ACAH01_RS07300","ketol-acid reductoisomerase","Valine, leucine and isoleucine biosynthesis"
"map00290","K00826","WP_372480550.1","ACAH01_RS05930","aminotransferase class IV","Valine, leucine and isoleucine biosynthesis"
"map00290","K01649","WP_194286989.1","ACAH01_RS07315","LeuA family protein","Valine, leucine and isoleucine biosynthesis"
"map00290","K01754","WP_170092962.1","ACAH01_RS01405","threonine ammonia-lyase","Valine, leucine and isoleucine biosynthesis"
"map00290","K01652","WP_372480193.1","ACAH01_RS03050","thiamine pyrophosphate-binding protein","Valine, leucine and isoleucine biosynthesis"
"map00290","K01704","WP_372480714.1","ACAH01_RS07285","3-isopropylmalate dehydratase small subunit","Valine, leucine and isoleucine biosynthesis"
"map00290","K01754","WP_372480839.1","ACAH01_RS16450","threonine/serine dehydratase","Valine, leucine and isoleucine biosynthesis"
"map00290","K01687","WP_372479620.1","ACAH01_RS14060","dihydroxy-acid dehydratase","Valine, leucine and isoleucine biosynthesis"
"map00290","K01652","WP_372480716.1","ACAH01_RS07310","biosynthetic-type acetolactate synthase large subunit","Valine, leucine and isoleucine biosynthesis"
"map00290","K01652","WP_372479036.1","ACAH01_RS09715","acetolactate synthase large subunit","Valine, leucine and isoleucine biosynthesis"
"map00290","K01649","WP_372480372.1","ACAH01_RS04375","(R)-citramalate synthase","Valine, leucine and isoleucine biosynthesis"
"map00290","K01653","WP_170094604.1","ACAH01_RS07305","acetolactate synthase small subunit","Valine, leucine and isoleucine biosynthesis"
"map00300","K05829","WP_372479899.1","ACAH01_RS00615","N-acetyl-gamma-glutamyl-phosphate reductase","Lysine biosynthesis"
"map00300","K01586","WP_372480420.1","ACAH01_RS04785","diaminopimelate decarboxylase","Lysine biosynthesis"
"map00300","K00215","WP_170095151.1","ACAH01_RS04750","4-hydroxy-tetrahydrodipicolinate reductase","Lysine biosynthesis"
"map00300","K05828","WP_372479900.1","ACAH01_RS00620","acetylglutamate/acetylaminoadipate kinase","Lysine biosynthesis"
"map00300","K01714","WP_208626831.1","ACAH01_RS04745","4-hydroxy-tetrahydrodipicolinate synthase","Lysine biosynthesis"
"map00300","K05831","WP_372479902.1","ACAH01_RS00630","[LysW]-lysine hydrolase","Lysine biosynthesis"
"map00300","K00928","WP_170093109.1","ACAH01_RS00500","aspartate kinase","Lysine biosynthesis"
"map00300","K01714","WP_170094111.1","ACAH01_RS10190","dihydrodipicolinate synthase family protein","Lysine biosynthesis"
"map00300","K00674","WP_372480415.1","ACAH01_RS04760","2-2C3-2C4-2C5-tetrahydropyridine-2-2C6-dicarboxylate N-succinyltransferase","Lysine biosynthesis"
